timestamp,cpu_usage,memory_usage,disk_usage,disk_io,network_in,network_out,response_time,request_count,error_rate,active_users,service_name,region,deployment_version,day_of_week,hour,anomaly_type,is_anomaly,day,month,system_load,network_traffic
2026-07-13 08:50:00,62.1,60.7,72.9,97.6,32.0,24.1,180,1770,0.01,519,frontend-web,eu-central,v1.2.4,Monday,8.0,none,0,13.0,7.0,65.23333333333333,56.1
2026-07-13 08:55:00,56.5,57.5,73.9,93.0,31.2,28.9,142,1633,0.01,546,inventory-db,ap-southeast,v1.2.4,Monday,8.0,none,0,13.0,7.0,62.63333333333333,60.099999999999994
2026-07-13 09:00:00,58.2,60.0,73.4,72.6,32.2,23.3,154,1137,0.011,489,inventory-db,us-east,v1.3.0-rc1,Monday,9.0,none,0,13.0,7.0,63.866666666666674,55.5
2026-07-13 09:05:00,53.3,999.9,72.8,74.7,27.9,20.1,137,1629,0.007,537,frontend-web,eu-central,v1.2.4,Monday,9.0,none,0,13.0,7.0,375.3333333333333,48.0
2026-07-13 09:10:00,52.1,62.9,73.5,57.2,33.4,24.5,148,1057,0.012,514,payment-service,eu-central,v1.2.5,Monday,9.0,none,0,13.0,7.0,62.833333333333336,57.9
2026-07-13 09:15:00,60.2,57.5,72.9,76.4,27.6,20.9,146,1316,0.012,496,frontend-web,us-east,v1.3.0-rc1,Monday,9.0,none,0,13.0,7.0,63.53333333333334,48.5
2026-07-13 09:20:00,54.1,57.3,72.6,70.8,29.3,23.7,133,1582,0.005,511,frontend-web,us-east,v1.3.0-rc1,Monday,9.0,none,0,13.0,7.0,61.333333333333336,53.0
2026-07-13 09:25:00,54.9,60.4,72.5,85.2,31.0,27.5,188,1542,0.003,567,frontend-web,eu-central,v1.2.4,Monday,9.0,none,0,13.0,7.0,62.6,58.5
2026-07-13 09:30:00,54.7,57.8,72.5,38.9,31.1,21.8,129,1699,0.0,563,payment-service,us-west,v1.3.0-rc1,Monday,9.0,none,0,13.0,7.0,61.666666666666664,52.900000000000006
2026-07-13 09:35:00,57.5,58.8,73.8,58.0,29.2,25.7,139,1710,0.005,524,inventory-db,ap-southeast,v1.2.4,Monday,9.0,none,0,13.0,7.0,63.36666666666667,54.9
2026-07-13 09:40:00,60.3,58.5,74.1,68.6,28.3,19.4,127,1165,0.025,538,payment-service,us-west,v1.3.0-rc1,Monday,9.0,none,0,13.0,7.0,64.3,47.7
2026-07-13 09:50:00,56.3,59.6,72.8,50.0,32.9,23.9,156,1319,0.013,549,frontend-web,ap-southeast,v1.2.5,Monday,9.0,none,0,13.0,7.0,62.9,56.8
2026-07-13 09:55:00,55.9,57.6,72.8,69.6,28.6,23.5,141,1968,0.022,569,frontend-web,us-east,v1.2.4,Monday,9.0,none,0,13.0,7.0,62.1,52.1
2026-07-13 10:00:00,56.8,63.3,72.9,72.1,24.7,18.4,139,1162,0.0,469,auth-api,us-west,v1.3.0-rc1,Monday,10.0,none,0,13.0,7.0,64.33333333333333,43.099999999999994
2026-07-13 10:10:00,54.9,55.3,72.3,61.5,28.5,21.6,146,1523,0.0,560,frontend-web,us-west,v1.2.4,Monday,10.0,none,0,13.0,7.0,60.833333333333336,50.1
2026-07-13 10:15:00,50.5,58.9,73.0,67.1,23.6,23.6,118,1042,0.0,504,payment-service,eu-central,v1.3.0-rc1,Monday,10.0,none,0,13.0,7.0,60.800000000000004,47.2
2026-07-13 10:20:00,51.6,56.0,73.1,56.8,26.3,19.0,139,1553,0.015,561,frontend-web,us-east,v1.2.5,Monday,10.0,none,0,13.0,7.0,60.23333333333333,45.3
2026-07-13 10:25:00,49.2,53.2,74.0,71.3,29.6,21.1,133,1485,0.003,462,auth-api,ap-southeast,v1.2.5,Monday,10.0,none,0,13.0,7.0,58.800000000000004,50.7
2026-07-13 10:30:00,48.9,56.8,73.2,69.2,28.5,19.1,147,1794,0.003,523,inventory-db,eu-central,v1.2.5,Monday,10.0,none,0,13.0,7.0,59.633333333333326,47.6
2026-07-13 10:40:00,58.6,56.3,73.0,49.8,25.7,17.2,152,1418,0.001,528,auth-api,eu-central,v1.2.4,Monday,10.0,none,0,13.0,7.0,62.63333333333333,42.9
2026-07-13 10:45:00,48.7,60.4,73.6,71.8,31.5,21.8,133,1064,0.012,489,inventory-db,us-west,v1.2.4,Monday,10.0,none,0,13.0,7.0,60.9,53.3
2026-07-13 10:50:00,50.6,56.4,72.0,78.2,24.5,19.1,159,1559,0.003,481,auth-api,eu-central,v1.2.5,Monday,10.0,none,0,13.0,7.0,59.666666666666664,43.6
2026-07-13 10:55:00,56.7,56.6,73.0,68.1,24.8,25.8,132,1683,0.005,508,payment-service,us-west,v1.2.5,Monday,10.0,none,0,13.0,7.0,62.1,50.6
2026-07-13 11:00:00,51.150000000000006,56.4,73.5,64.4,23.0,19.9,148,1576,0.001,494,auth-api,ap-southeast,v1.2.5,Monday,11.0,none,0,13.0,7.0,60.35,42.9
2026-07-13 11:05:00,45.6,56.8,73.0,58.3,23.1,18.2,146,1027,0.006,472,inventory-db,eu-central,v1.3.0-rc1,Monday,11.0,none,0,13.0,7.0,58.46666666666667,41.3
2026-07-13 11:10:00,46.3,58.3,72.7,48.3,25.4,20.6,106,1132,0.008,423,payment-service,ap-southeast,v1.2.4,Monday,11.0,none,0,13.0,7.0,59.1,46.0
2026-07-13 11:15:00,47.1,52.6,73.6,57.0,25.5,14.4,145,1377,0.005,424,payment-service,us-west,v1.2.4,Monday,11.0,none,0,13.0,7.0,57.76666666666667,39.9
2026-07-13 11:20:00,38.8,60.6,72.6,74.5,19.9,18.4,141,1488,0.01,449,frontend-web,us-west,v1.2.4,Monday,11.0,none,0,13.0,7.0,57.333333333333336,38.3
2026-07-13 11:25:00,46.5,58.6,72.0,62.0,26.3,19.6,107,926,0.013,427,inventory-db,us-west,v1.2.4,Monday,11.0,none,0,13.0,7.0,59.03333333333333,45.900000000000006
2026-07-13 11:30:00,47.9,55.2,73.3,55.7,26.2,18.1,142,1516,0.019,474,inventory-db,us-east,v1.3.0-rc1,Monday,11.0,none,0,13.0,7.0,58.79999999999999,44.3
2026-07-13 11:35:00,45.0,59.0,73.2,43.0,24.6,19.2,127,1395,0.027,429,frontend-web,us-west,v1.3.0-rc1,Monday,11.0,none,0,13.0,7.0,59.06666666666666,43.8
2026-07-13 11:40:00,43.4,56.0,73.0,39.0,24.1,18.3,112,1045,0.032,422,payment-service,us-west,v1.2.5,Monday,11.0,none,0,13.0,7.0,57.46666666666667,42.400000000000006
2026-07-13 11:45:00,41.2,56.4,72.7,56.2,24.7,19.1,147,1388,0.014,480,auth-api,eu-central,v1.2.5,Monday,11.0,none,0,13.0,7.0,56.76666666666667,43.8
2026-07-13 11:50:00,50.0,54.7,73.0,63.2,24.5,15.0,131,1709,0.009,495,frontend-web,eu-central,v1.2.5,Monday,11.0,none,0,13.0,7.0,59.23333333333333,39.5
2026-07-13 11:55:00,50.1,55.4,72.7,71.5,26.2,16.5,103,1476,0.006,470,inventory-db,us-west,v1.2.4,Monday,11.0,none,0,13.0,7.0,59.4,42.7
2026-07-13 12:00:00,46.1,56.2,73.4,25.9,24.3,10.9,112,836,-1.0,393,payment-service,us-west,v1.2.4,Monday,12.0,none,0,13.0,7.0,58.56666666666667,35.2
2026-07-13 12:05:00,43.9,55.6,72.5,44.5,21.4,16.7,115,1109,0.008,367,inventory-db,us-east,v1.3.0-rc1,Monday,12.0,none,0,13.0,7.0,57.333333333333336,38.099999999999994
2026-07-13 12:10:00,40.6,56.5,73.0,62.5,22.2,16.8,112,770,0.001,360,auth-api,us-east,v1.3.0-rc1,Monday,12.0,none,0,13.0,7.0,56.699999999999996,39.0
2026-07-13 12:15:00,42.9,53.8,72.4,40.4,24.4,16.8,101,1276,0.004,382,inventory-db,us-east,v1.3.0-rc1,Monday,12.0,none,0,13.0,7.0,56.36666666666667,41.2
2026-07-13 12:20:00,44.9,54.1,73.1,52.6,16.7,14.8,124,1306,0.001,423,frontend-web,us-west,v1.3.0-rc1,Monday,12.0,none,0,13.0,7.0,57.36666666666667,31.5
2026-07-13 12:25:00,44.9,54.9,73.0,53.7,18.8,12.3,100,1097,0.001,428,inventory-db,us-west,v1.2.4,Monday,12.0,none,0,13.0,7.0,57.6,31.1
2026-07-13 12:30:00,43.3,54.4,73.3,63.2,21.1,16.1,128,1390,0.004,439,auth-api,us-west,v1.2.5,Monday,12.0,none,0,13.0,7.0,57.0,37.2
2026-07-13 12:40:00,42.9,52.4,73.1,45.7,12.3,16.4,117,1191,0.007,422,inventory-db,us-east,v1.2.4,Monday,12.0,none,0,13.0,7.0,56.133333333333326,28.7
2026-07-13 12:45:00,54.2,55.4,73.1,55.1,22.8,17.0,116,1004,0.003,379,inventory-db,us-east,v1.2.5,Monday,12.0,none,0,13.0,7.0,60.9,39.8
2026-07-13 12:50:00,44.3,54.6,73.5,63.2,25.2,13.2,123,1403,0.016,445,auth-api,us-east,v1.2.4,Monday,12.0,none,0,13.0,7.0,57.46666666666667,38.4
2026-07-13 12:55:00,38.6,55.7,72.7,58.7,19.8,15.2,106,708,0.004,350,frontend-web,eu-central,v1.2.4,Monday,12.0,none,0,13.0,7.0,55.666666666666664,35.0
2026-07-13 13:00:00,41.2,54.3,72.6,38.6,16.5,13.1,116,966,0.007,341,auth-api,ap-southeast,v1.2.5,Monday,13.0,none,0,13.0,7.0,56.03333333333333,29.6
2026-07-13 13:05:00,39.9,52.6,73.0,40.2,16.8,13.3,113,1290,0.009,382,inventory-db,us-west,v1.3.0-rc1,Monday,13.0,none,0,13.0,7.0,55.166666666666664,30.1
2026-07-13 13:10:00,39.1,50.8,72.4,44.0,12.2,9.9,91,1036,0.002,365,payment-service,us-west,v1.2.5,Monday,13.0,none,0,13.0,7.0,54.1,22.1
2026-07-13 13:15:00,42.6,52.9,73.1,35.5,17.2,7.2,105,1074,0.009,347,payment-service,eu-central,v1.2.4,Monday,13.0,none,0,13.0,7.0,56.199999999999996,24.4
2026-07-13 13:20:00,38.7,51.9,72.3,41.6,20.8,11.2,124,851,0.008,340,payment-service,us-east,v1.2.4,Monday,13.0,none,0,13.0,7.0,54.29999999999999,32.0
2026-07-13 13:25:00,36.2,53.9,71.7,42.4,16.5,10.9,113,1121,0.001,340,frontend-web,us-west,v1.2.5,Monday,13.0,none,0,13.0,7.0,53.93333333333334,27.4
2026-07-13 13:30:00,35.8,52.1,72.5,57.5,19.4,8.7,100,1178,0.011,379,auth-api,us-west,v1.2.5,Monday,13.0,none,0,13.0,7.0,53.46666666666667,28.099999999999998
2026-07-13 13:35:00,39.7,58.9,72.7,39.1,14.9,14.0,79,1123,0.014,358,inventory-db,us-east,v1.2.5,Monday,13.0,none,0,13.0,7.0,57.1,28.9
2026-07-13 13:40:00,38.0,55.2,72.9,27.8,20.0,12.3,111,1117,0.012,366,frontend-web,us-east,v1.3.0-rc1,Monday,13.0,none,0,13.0,7.0,55.366666666666674,32.3
2026-07-13 13:45:00,39.0,52.8,72.9,44.7,16.8,13.1,115,968,0.009,382,inventory-db,ap-southeast,v1.3.0-rc1,Monday,13.0,none,0,13.0,7.0,54.9,29.9
2026-07-13 13:50:00,34.5,57.7,73.6,41.8,19.7,14.9,103,763,0.005,313,auth-api,us-east,v1.2.4,Monday,13.0,none,0,13.0,7.0,55.26666666666667,34.6
2026-07-13 13:55:00,38.6,54.3,73.4,23.6,16.2,13.9,102,974,0.007,351,frontend-web,eu-central,v1.2.5,Monday,13.0,none,0,13.0,7.0,55.43333333333334,30.1
2026-07-13 14:00:00,45.5,51.7,72.4,31.9,13.2,6.3,98,978,0.014,280,auth-api,eu-central,v1.3.0-rc1,Monday,14.0,none,0,13.0,7.0,56.53333333333334,19.5
2026-07-13 14:05:00,38.2,50.4,73.5,36.4,10.7,8.2,107,636,0.072,311,inventory-db,us-east,v1.3.0-rc1,Monday,14.0,none,0,13.0,7.0,54.03333333333333,18.9
2026-07-13 14:10:00,41.1,51.9,72.2,32.5,11.0,11.1,108,1199,0.001,363,payment-service,us-east,v1.2.5,Monday,14.0,none,0,13.0,7.0,55.06666666666666,22.1
2026-07-13 14:15:00,36.3,53.8,72.9,32.8,17.0,5.7,91,973,0.005,311,auth-api,ap-southeast,v1.3.0-rc1,Monday,14.0,none,0,13.0,7.0,54.333333333333336,22.7
2026-07-13 14:20:00,42.0,52.2,72.5,34.1,8.5,4.7,105,687,0.0,335,payment-service,eu-central,v1.2.5,Monday,14.0,none,0,13.0,7.0,55.56666666666666,13.2
2026-07-13 14:25:00,39.0,999.9,72.6,51.0,10.0,8.0,107,1116,0.003,331,payment-service,us-west,v1.3.0-rc1,Monday,14.0,none,0,13.0,7.0,370.5,18.0
2026-07-13 14:30:00,38.9,51.8,73.6,41.2,9.7,8.7,109,739,0.005,281,frontend-web,us-west,v1.3.0-rc1,Monday,14.0,none,0,13.0,7.0,54.76666666666666,18.4
2026-07-13 14:35:00,33.2,51.4,73.4,31.1,11.4,10.8,118,947,0.037,338,frontend-web,ap-southeast,v1.2.5,Monday,14.0,none,0,13.0,7.0,52.666666666666664,22.200000000000003
2026-07-13 14:40:00,41.6,53.3,72.6,34.0,8.5,9.6,77,1078,0.021,321,auth-api,ap-southeast,v1.2.5,Monday,14.0,none,0,13.0,7.0,55.833333333333336,18.1
2026-07-13 14:45:00,46.4,51.0,73.4,43.1,19.5,6.1,81,741,0.002,299,auth-api,us-east,v1.3.0-rc1,Monday,14.0,none,0,13.0,7.0,56.93333333333334,25.6
2026-07-13 14:50:00,38.3,52.2,72.4,19.2,13.0,12.7,102,661,0.017,322,inventory-db,us-east,v1.2.4,Monday,14.0,none,0,13.0,7.0,54.300000000000004,25.7
2026-07-13 14:55:00,42.0,53.2,72.9,39.1,10.9,9.6,107,960,0.008,297,frontend-web,us-west,v1.2.5,Monday,14.0,none,0,13.0,7.0,56.03333333333334,20.5
2026-07-13 15:00:00,33.5,53.7,74.0,31.5,11.6,5.8,95,748,0.001,232,frontend-web,us-west,v1.2.4,Monday,15.0,none,0,13.0,7.0,53.73333333333333,17.4
2026-07-13 15:05:00,31.2,52.7,72.5,12.5,13.0,4.0,87,731,0.024,266,inventory-db,us-east,v1.2.4,Monday,15.0,none,0,13.0,7.0,52.13333333333333,17.0
2026-07-13 15:10:00,31.8,52.0,73.1,26.7,9.1,1.6,89,922,0.019,282,auth-api,ap-southeast,v1.2.5,Monday,15.0,none,0,13.0,7.0,52.29999999999999,10.7
2026-07-13 15:15:00,34.3,51.9,72.7,28.9,6.6,7.8,86,864,0.005,249,payment-service,us-east,v1.2.4,Monday,15.0,none,0,13.0,7.0,52.96666666666666,14.399999999999999
2026-07-13 15:20:00,39.5,51.7,73.3,23.3,7.8,5.0,76,560,0.029,253,auth-api,eu-central,v1.2.5,Monday,15.0,none,0,13.0,7.0,54.833333333333336,12.8
2026-07-13 15:25:00,28.0,50.2,74.0,28.1,6.7,8.7,83,615,0.01,280,payment-service,ap-southeast,v1.3.0-rc1,Monday,15.0,none,0,13.0,7.0,50.73333333333333,15.399999999999999
2026-07-13 15:30:00,35.3,51.7,73.1,18.3,8.3,6.2,80,620,0.009,226,payment-service,us-east,v1.3.0-rc1,Monday,15.0,none,0,13.0,7.0,53.36666666666667,14.5
2026-07-13 15:35:00,37.4,52.6,72.9,48.1,15.0,8.4,93,944,0.001,281,frontend-web,us-west,v1.2.4,Monday,15.0,none,0,13.0,7.0,54.300000000000004,23.4
2026-07-13 15:40:00,35.1,53.2,72.3,21.0,13.5,6.8,62,495,0.005,201,auth-api,ap-southeast,v1.2.4,Monday,15.0,none,0,13.0,7.0,53.53333333333334,20.3
2026-07-13 15:45:00,41.4,52.6,73.1,26.9,9.4,7.5,113,850,0.005,256,frontend-web,eu-central,v1.2.5,Monday,15.0,none,0,13.0,7.0,55.699999999999996,16.9
2026-07-13 15:50:00,37.3,48.5,73.5,45.0,16.6,6.2,105,746,0.015,279,auth-api,eu-central,v1.2.4,Monday,15.0,none,0,13.0,7.0,53.1,22.8
2026-07-13 15:55:00,30.6,50.4,73.2,31.1,6.1,5.5,87,595,0.01,264,payment-service,eu-central,v1.2.5,Monday,15.0,none,0,13.0,7.0,51.4,11.6
2026-07-13 16:00:00,34.4,999.9,73.3,28.2,3.4,8.2,83,620,0.011,237,auth-api,ap-southeast,v1.2.5,Monday,16.0,none,0,13.0,7.0,369.2,11.6
2026-07-13 16:05:00,32.3,50.6,72.9,11.1,4.8,6.6,90,478,0.003,204,frontend-web,us-west,v1.3.0-rc1,Monday,16.0,none,0,13.0,7.0,51.93333333333334,11.399999999999999
2026-07-13 16:10:00,36.5,51.6,73.1,25.6,7.4,4.1,84,757,0.025,250,frontend-web,ap-southeast,v1.2.5,Monday,16.0,none,0,13.0,7.0,53.73333333333333,11.5
2026-07-13 16:15:00,23.9,51.3,73.1,34.1,11.2,4.7,72,758,0.007,263,auth-api,ap-southeast,v1.2.4,Monday,16.0,none,0,13.0,7.0,49.43333333333333,15.899999999999999
2026-07-13 16:20:00,28.1,51.0,72.6,27.6,7.6,7.4,65,707,0.008,265,auth-api,us-east,v1.3.0-rc1,Monday,16.0,none,0,13.0,7.0,50.56666666666666,15.0
2026-07-13 16:25:00,36.5,49.2,72.7,29.2,5.6,6.3,101,557,0.011,250,auth-api,us-east,v1.2.5,Monday,16.0,none,0,13.0,7.0,52.800000000000004,11.899999999999999
2026-07-13 16:30:00,36.95,53.8,73.2,29.2,11.1,4.2,74,647,0.007,268,auth-api,ap-southeast,v1.3.0-rc1,Monday,16.0,none,0,13.0,7.0,54.65,15.3
2026-07-13 16:35:00,37.4,52.9,73.0,16.4,10.5,3.3,88,813,0.0,293,inventory-db,eu-central,v1.3.0-rc1,Monday,16.0,none,0,13.0,7.0,54.43333333333334,13.8
2026-07-13 16:40:00,34.2,54.0,72.2,20.9,10.3,7.1,96,660,0.008,231,auth-api,us-east,v1.2.4,Monday,16.0,none,0,13.0,7.0,53.46666666666667,17.4
2026-07-13 16:45:00,31.5,52.6,73.4,18.7,5.3,3.2,84,543,0.006,186,frontend-web,us-west,v1.2.5,Monday,16.0,none,0,13.0,7.0,52.5,8.5
2026-07-13 16:55:00,26.8,51.8,73.0,39.7,9.0,5.4,89,897,0.002,263,frontend-web,ap-southeast,v1.2.5,Monday,16.0,none,0,13.0,7.0,50.53333333333333,14.4
2026-07-13 17:00:00,31.9,49.2,73.1,2.2,4.1,3.5,69,554,0.002,183,auth-api,eu-central,v1.2.4,Monday,17.0,none,0,13.0,7.0,51.4,7.6
2026-07-13 17:05:00,37.4,53.3,73.1,8.3,11.1,6.2,70,399,0.012,192,frontend-web,ap-southeast,v1.2.5,Monday,17.0,none,0,13.0,7.0,54.599999999999994,17.3
2026-07-13 17:10:00,30.4,48.8,72.9,20.2,6.3,-1.1,75,431,0.004,197,auth-api,us-east,v1.2.5,Monday,17.0,none,0,13.0,7.0,50.699999999999996,5.199999999999999
2026-07-13 17:15:00,32.6,48.4,72.1,40.8,7.4,3.4,90,513,0.003,207,inventory-db,us-east,v1.2.4,Monday,17.0,none,0,13.0,7.0,51.03333333333333,10.8
2026-07-13 17:20:00,37.0,45.9,72.6,17.1,1.7,3.0,73,576,0.004,248,payment-service,ap-southeast,v1.2.5,Monday,17.0,none,0,13.0,7.0,51.833333333333336,4.7
2026-07-13 17:25:00,29.9,48.3,73.2,27.0,11.9,5.8,103,497,0.011,227,payment-service,ap-southeast,v1.2.5,Monday,17.0,none,0,13.0,7.0,50.46666666666666,17.7
2026-07-13 17:30:00,37.1,56.0,73.1,2.5,3.6,5.7,98,602,0.016,245,auth-api,us-east,v1.2.5,Monday,17.0,none,0,13.0,7.0,55.4,9.3
2026-07-13 17:35:00,30.0,47.7,72.8,30.7,2.9,5.5,71,419,0.005,176,auth-api,eu-central,v1.2.5,Monday,17.0,none,0,13.0,7.0,50.166666666666664,8.4
2026-07-13 17:40:00,30.0,49.4,73.0,32.4,6.8,3.4,72,453,0.004,177,frontend-web,eu-central,v1.3.0-rc1,Monday,17.0,none,0,13.0,7.0,50.800000000000004,10.2
2026-07-13 17:45:00,31.9,48.5,73.5,29.0,2.6,3.0,69,481,0.014,207,auth-api,us-east,v1.2.4,Monday,17.0,none,0,13.0,7.0,51.300000000000004,5.6
2026-07-13 17:50:00,33.5,51.5,73.2,25.6,2.5,3.6,93,538,0.014,173,payment-service,us-east,v1.2.5,Monday,17.0,none,0,13.0,7.0,52.73333333333333,6.1
2026-07-13 18:00:00,28.2,48.8,74.5,30.2,5.0,8.3,94,537,0.01,170,frontend-web,us-west,v1.3.0-rc1,Monday,18.0,none,0,13.0,7.0,50.5,13.3
2026-07-13 18:05:00,33.0,47.3,73.3,23.3,-2.8,5.6,100,749,0.018,248,frontend-web,ap-southeast,v1.3.0-rc1,Monday,18.0,none,0,13.0,7.0,51.199999999999996,2.8
2026-07-13 18:10:00,23.3,47.3,72.6,16.3,4.2,2.1,74,592,0.001,241,frontend-web,ap-southeast,v1.3.0-rc1,Monday,18.0,none,0,13.0,7.0,47.73333333333333,6.300000000000001
2026-07-13 18:15:00,25.4,46.6,73.8,17.9,6.6,2.0,89,890,0.016,282,auth-api,ap-southeast,v1.2.5,Monday,18.0,none,0,13.0,7.0,48.6,8.6
2026-07-13 18:20:00,27.7,51.9,73.0,5.0,2.0,5.5,86,590,0.002,207,inventory-db,ap-southeast,v1.3.0-rc1,Monday,18.0,none,0,13.0,7.0,50.86666666666667,7.5
2026-07-13 18:25:00,30.4,52.3,74.2,17.6,4.9,3.0,95,544,0.022,231,frontend-web,ap-southeast,v1.2.5,Monday,18.0,none,0,13.0,7.0,52.29999999999999,7.9
2026-07-13 18:30:00,28.6,55.0,72.8,13.2,-1.2,4.4,73,665,0.003,212,auth-api,eu-central,v1.2.4,Monday,18.0,none,0,13.0,7.0,52.133333333333326,3.2
2026-07-13 18:35:00,30.4,46.7,73.8,19.9,8.1,3.1,107,486,0.007,187,frontend-web,ap-southeast,v1.2.4,Monday,18.0,none,0,13.0,7.0,50.29999999999999,11.2
2026-07-13 18:40:00,31.8,49.4,73.6,29.9,8.8,4.1,80,435,0.026,217,frontend-web,us-east,v1.3.0-rc1,Monday,18.0,none,0,13.0,7.0,51.6,12.9
2026-07-13 18:45:00,28.0,52.4,73.9,17.0,4.2,5.0,85,623,0.005,229,frontend-web,eu-central,v1.2.4,Monday,18.0,none,0,13.0,7.0,51.43333333333334,9.2
2026-07-13 18:50:00,31.8,50.0,73.0,20.2,11.2,6.8,69,420,0.018,184,payment-service,us-east,v1.2.5,Monday,18.0,none,0,13.0,7.0,51.6,18.0
2026-07-13 18:55:00,30.5,48.1,73.8,14.3,6.6,2.7,52,385,0.03,165,inventory-db,eu-central,v1.3.0-rc1,Monday,18.0,none,0,13.0,7.0,50.79999999999999,9.3
2026-07-13 19:00:00,29.2,47.6,73.4,28.9,2.8,6.2,54,558,0.035,231,auth-api,us-west,v1.2.4,Monday,19.0,none,0,13.0,7.0,50.06666666666666,9.0
2026-07-13 19:05:00,30.7,46.2,73.0,20.9,8.3,4.3,78,498,0.003,230,inventory-db,eu-central,v1.3.0-rc1,Monday,19.0,none,0,13.0,7.0,49.96666666666667,12.600000000000001
2026-07-13 19:10:00,29.8,53.2,73.1,14.6,5.7,3.8,83,608,0.021,235,frontend-web,us-west,v1.2.5,Monday,19.0,none,0,13.0,7.0,52.03333333333333,9.5
2026-07-13 19:15:00,24.9,49.9,73.0,12.4,2.0,1.3,105,564,0.002,203,auth-api,ap-southeast,v1.2.5,Monday,19.0,none,0,13.0,7.0,49.26666666666667,3.3
2026-07-13 19:20:00,38.2,49.2,73.1,28.3,7.1,4.0,89,363,0.016,171,payment-service,eu-central,v1.2.4,Monday,19.0,none,0,13.0,7.0,53.5,11.1
2026-07-13 19:25:00,30.8,50.4,72.7,16.6,5.5,2.5,79,555,0.013,200,inventory-db,us-east,v1.3.0-rc1,Monday,19.0,none,0,13.0,7.0,51.300000000000004,8.0
2026-07-13 19:30:00,27.4,52.7,72.8,33.6,9.7,4.8,80,526,0.009,169,inventory-db,us-east,v1.2.5,Monday,19.0,none,0,13.0,7.0,50.96666666666666,14.5
2026-07-13 19:35:00,31.2,48.1,72.9,18.6,3.6,1.7,105,627,0.006,223,frontend-web,ap-southeast,v1.2.5,Monday,19.0,none,0,13.0,7.0,50.73333333333333,5.3
2026-07-13 19:40:00,27.7,51.0,73.5,8.3,5.5,2.7,76,327,0.012,154,auth-api,us-east,v1.2.4,Monday,19.0,none,0,13.0,7.0,50.73333333333333,8.2
2026-07-13 19:45:00,38.1,51.6,73.8,25.9,6.9,2.9,96,645,0.008,191,auth-api,eu-central,v1.2.4,Monday,19.0,none,0,13.0,7.0,54.5,9.8
2026-07-13 19:50:00,27.0,49.3,73.0,16.6,4.5,3.9,89,587,0.001,240,auth-api,eu-central,v1.3.0-rc1,Monday,19.0,none,0,13.0,7.0,49.76666666666667,8.4
2026-07-13 19:55:00,27.1,48.2,73.7,11.5,9.3,2.2,60,428,0.008,183,auth-api,us-east,v1.2.4,Monday,19.0,none,0,13.0,7.0,49.666666666666664,11.5
2026-07-13 20:00:00,35.2,51.6,73.0,15.5,9.8,2.1,57,490,0.006,182,auth-api,us-east,v1.2.5,Monday,20.0,none,0,13.0,7.0,53.26666666666667,11.9
2026-07-13 20:10:00,27.5,47.8,73.2,31.9,7.4,0.2,83,524,0.02,204,frontend-web,us-east,v1.2.4,Monday,20.0,none,0,13.0,7.0,49.5,7.6000000000000005
2026-07-13 20:15:00,35.3,51.7,73.8,22.9,7.4,4.8,107,749,-1.0,290,payment-service,ap-southeast,v1.2.4,Monday,20.0,none,0,13.0,7.0,53.6,12.2
2026-07-13 20:20:00,32.9,51.6,73.5,25.5,1.3,4.1,93,732,0.002,244,auth-api,us-east,v1.2.4,Monday,20.0,none,0,13.0,7.0,52.666666666666664,5.3999999999999995
2026-07-13 20:25:00,32.6,52.2,73.0,18.0,3.8,4.1,86,541,0.004,221,frontend-web,ap-southeast,v1.3.0-rc1,Monday,20.0,none,0,13.0,7.0,52.6,7.8999999999999995
2026-07-13 20:30:00,31.0,49.9,73.9,33.9,3.3,3.4,92,536,0.001,188,frontend-web,us-east,v1.2.5,Monday,20.0,none,0,13.0,7.0,51.6,6.699999999999999
2026-07-13 20:35:00,31.5,48.2,73.6,31.4,8.7,3.6,89,810,0.009,234,payment-service,us-east,v1.3.0-rc1,Monday,20.0,none,0,13.0,7.0,51.1,12.299999999999999
2026-07-13 20:40:00,32.1,54.0,74.0,19.6,7.7,4.1,56,524,0.004,213,frontend-web,ap-southeast,v1.2.4,Monday,20.0,none,0,13.0,7.0,53.36666666666667,11.8
2026-07-13 20:45:00,33.7,49.7,73.9,18.9,6.3,5.9,82,553,0.001,202,frontend-web,ap-southeast,v1.3.0-rc1,Monday,20.0,none,0,13.0,7.0,52.43333333333334,12.2
2026-07-13 20:50:00,34.1,51.2,74.0,16.2,10.6,5.2,91,439,0.004,177,payment-service,us-west,v1.2.5,Monday,20.0,none,0,13.0,7.0,53.1,15.8
2026-07-13 20:55:00,28.7,46.8,73.4,21.3,10.3,5.1,93,617,0.003,190,auth-api,ap-southeast,v1.2.4,Monday,20.0,none,0,13.0,7.0,49.63333333333333,15.4
2026-07-13 21:00:00,32.65,52.0,73.9,17.5,13.8,5.2,103,811,0.028,277,auth-api,eu-central,v1.3.0-rc1,Monday,21.0,none,0,13.0,7.0,52.85,19.0
2026-07-13 21:05:00,36.6,49.0,73.0,35.9,9.6,9.4,124,909,0.004,271,frontend-web,us-west,v1.3.0-rc1,Monday,21.0,none,0,13.0,7.0,52.86666666666667,19.0
2026-07-13 21:10:00,37.95,52.2,74.3,22.2,8.8,8.4,54,691,0.002,294,inventory-db,eu-central,v1.3.0-rc1,Monday,21.0,none,0,13.0,7.0,54.81666666666666,17.200000000000003
